Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000000020000 CH2:0.0000000020000,,Second,Volt,Volt
,,, 0.00001723200,2.96000,4.96000
,,, 0.00001723400,2.96000,5.00000
,,, 0.00001723600,2.92000,4.92000
,,, 0.00001723800,2.96000,4.84000
,,, 0.00001724000,2.96000,4.96000
,,, 0.00001724200,2.96000,4.96000
,,, 0.00001724400,2.96000,5.00000
,,, 0.00001724600,2.92000,4.92000
,,, 0.00001724800,2.96000,4.84000
,,, 0.00001725000,2.96000,5.00000
,,, 0.00001725200,2.96000,4.96000
,,, 0.00001725400,2.92000,5.00000
,,, 0.00001725600,2.92000,4.96000
,,, 0.00001725800,2.92000,4.84000
,,, 0.00001726000,2.92000,5.00000
,,, 0.00001726200,2.96000,4.96000
,,, 0.00001726400,2.92000,5.00000
,,, 0.00001726600,2.92000,4.92000
,,, 0.00001726800,2.92000,4.84000
,,, 0.00001727000,2.96000,4.96000
,,, 0.00001727200,2.96000,4.96000
,,, 0.00001727400,2.96000,5.00000
,,, 0.00001727600,2.92000,4.92000
,,, 0.00001727800,2.92000,4.84000
,,, 0.00001728000,2.92000,5.00000
,,, 0.00001728200,2.96000,4.96000
,,, 0.00001728400,2.96000,5.00000
,,, 0.00001728600,2.92000,4.92000
,,, 0.00001728800,2.92000,4.84000
,,, 0.00001729000,2.96000,5.00000
,,, 0.00001729200,2.96000,4.96000
,,, 0.00001729400,2.92000,5.00000
,,, 0.00001729600,2.92000,4.92000
,,, 0.00001729800,2.96000,4.84000
,,, 0.00001730000,2.96000,4.96000
,,, 0.00001730200,2.96000,4.96000
,,, 0.00001730400,2.96000,5.00000
,,, 0.00001730600,2.92000,4.92000
,,, 0.00001730800,2.92000,4.84000
,,, 0.00001731000,2.92000,5.00000
,,, 0.00001731200,2.96000,4.96000
,,, 0.00001731400,2.96000,5.00000
,,, 0.00001731600,2.92000,4.96000
,,, 0.00001731800,2.96000,4.84000
,,, 0.00001732000,2.92000,5.00000
,,, 0.00001732200,2.96000,4.96000
,,, 0.00001732400,2.92000,5.00000
,,, 0.00001732600,2.92000,4.96000
,,, 0.00001732800,2.92000,4.84000
,,, 0.00001733000,2.96000,5.00000
,,, 0.00001733200,2.96000,4.96000
,,, 0.00001733400,2.92000,5.00000
,,, 0.00001733600,2.92000,4.92000
,,, 0.00001733800,2.96000,4.84000
,,, 0.00001734000,2.92000,5.00000
,,, 0.00001734200,2.96000,4.96000
,,, 0.00001734400,2.96000,5.00000
,,, 0.00001734600,2.92000,4.96000
,,, 0.00001734800,2.96000,4.84000
,,, 0.00001735000,2.96000,4.96000
,,, 0.00001735200,2.96000,4.96000
,,, 0.00001735400,2.96000,5.00000
,,, 0.00001735600,2.92000,4.92000
,,, 0.00001735800,2.96000,4.84000
,,, 0.00001736000,2.96000,5.00000
,,, 0.00001736200,2.96000,4.96000
,,, 0.00001736400,2.92000,5.00000
,,, 0.00001736600,2.88000,4.96000
,,, 0.00001736800,2.92000,4.84000
,,, 0.00001737000,2.96000,5.00000
,,, 0.00001737200,2.96000,5.00000
,,, 0.00001737400,2.96000,5.00000
,,, 0.00001737600,2.92000,4.92000
,,, 0.00001737800,2.96000,4.88000
,,, 0.00001738000,2.96000,4.96000
,,, 0.00001738200,2.96000,4.96000
,,, 0.00001738400,2.96000,5.00000
,,, 0.00001738600,2.92000,4.92000
,,, 0.00001738800,2.96000,4.84000
,,, 0.00001739000,2.92000,5.00000
,,, 0.00001739200,2.96000,4.96000
,,, 0.00001739400,2.96000,5.00000
,,, 0.00001739600,2.92000,4.92000
,,, 0.00001739800,2.92000,4.84000
,,, 0.00001740000,2.96000,5.00000
,,, 0.00001740200,2.96000,4.96000
,,, 0.00001740400,2.96000,5.00000
,,, 0.00001740600,2.92000,4.96000
,,, 0.00001740800,2.96000,4.88000
,,, 0.00001741000,2.96000,5.00000
,,, 0.00001741200,2.96000,4.96000
,,, 0.00001741400,2.96000,5.00000
,,, 0.00001741600,2.92000,4.92000
,,, 0.00001741800,2.92000,4.84000
,,, 0.00001742000,2.92000,5.00000
,,, 0.00001742200,2.96000,4.96000
,,, 0.00001742400,2.92000,5.00000
,,, 0.00001742600,2.92000,4.92000
,,, 0.00001742800,2.96000,4.84000
,,, 0.00001743000,2.96000,5.00000
,,, 0.00001743200,2.96000,4.96000
,,, 0.00001743400,2.92000,5.00000
,,, 0.00001743600,2.92000,4.96000
,,, 0.00001743800,2.96000,4.84000
,,, 0.00001744000,2.96000,4.96000
,,, 0.00001744200,2.96000,4.96000
,,, 0.00001744400,2.96000,5.00000
,,, 0.00001744600,2.92000,4.92000
,,, 0.00001744800,2.92000,4.84000
,,, 0.00001745000,2.96000,5.00000
,,, 0.00001745200,2.96000,4.96000
,,, 0.00001745400,2.96000,5.00000
,,, 0.00001745600,2.92000,4.92000
,,, 0.00001745800,2.96000,4.84000
,,, 0.00001746000,2.96000,4.96000
,,, 0.00001746200,2.96000,4.96000
,,, 0.00001746400,2.96000,5.00000
,,, 0.00001746600,2.92000,4.92000
,,, 0.00001746800,2.96000,4.88000
,,, 0.00001747000,2.96000,4.96000
,,, 0.00001747200,2.96000,4.96000
,,, 0.00001747400,2.92000,5.00000
,,, 0.00001747600,2.92000,4.92000
,,, 0.00001747800,2.92000,4.84000
,,, 0.00001748000,2.96000,5.00000
,,, 0.00001748200,2.96000,4.96000
,,, 0.00001748400,2.92000,5.00000
,,, 0.00001748600,2.92000,4.96000
,,, 0.00001748800,2.96000,4.84000
,,, 0.00001749000,2.96000,5.00000
,,, 0.00001749200,2.96000,5.00000
,,, 0.00001749400,2.92000,5.00000
,,, 0.00001749600,2.92000,4.92000
,,, 0.00001749800,2.96000,4.84000
,,, 0.00001750000,2.92000,4.96000
,,, 0.00001750200,2.96000,4.96000
,,, 0.00001750400,2.92000,5.00000
,,, 0.00001750600,2.92000,4.96000
,,, 0.00001750800,2.96000,4.84000
,,, 0.00001751000,2.96000,4.96000
,,, 0.00001751200,2.96000,4.96000
,,, 0.00001751400,2.96000,5.00000
,,, 0.00001751600,2.92000,4.92000
,,, 0.00001751800,2.96000,4.84000
,,, 0.00001752000,2.92000,5.00000
,,, 0.00001752200,2.96000,4.96000
,,, 0.00001752400,2.96000,5.00000
,,, 0.00001752600,2.92000,4.92000
,,, 0.00001752800,2.92000,4.84000
,,, 0.00001753000,2.96000,5.00000
,,, 0.00001753200,2.96000,5.00000
,,, 0.00001753400,2.96000,5.00000
,,, 0.00001753600,2.92000,4.92000
,,, 0.00001753800,2.92000,4.84000
,,, 0.00001754000,2.92000,4.96000
,,, 0.00001754200,2.96000,4.96000
,,, 0.00001754400,2.96000,5.00000
,,, 0.00001754600,2.92000,4.92000
,,, 0.00001754800,2.92000,4.84000
,,, 0.00001755000,2.96000,5.00000
,,, 0.00001755200,2.96000,4.96000
,,, 0.00001755400,2.96000,5.00000
,,, 0.00001755600,2.92000,4.92000
,,, 0.00001755800,2.92000,4.84000
,,, 0.00001756000,2.96000,4.96000
,,, 0.00001756200,2.96000,4.96000
,,, 0.00001756400,2.92000,5.00000
,,, 0.00001756600,2.92000,4.96000
,,, 0.00001756800,2.92000,4.84000
,,, 0.00001757000,2.96000,5.00000
,,, 0.00001757200,2.96000,4.96000
,,, 0.00001757400,2.92000,5.00000
,,, 0.00001757600,2.92000,4.92000
,,, 0.00001757800,2.92000,4.84000
,,, 0.00001758000,2.92000,4.96000
,,, 0.00001758200,2.96000,4.96000
,,, 0.00001758400,2.92000,5.00000
,,, 0.00001758600,2.92000,4.92000
,,, 0.00001758800,2.96000,4.84000
,,, 0.00001759000,2.96000,5.00000
,,, 0.00001759200,2.96000,4.96000
,,, 0.00001759400,2.92000,5.00000
,,, 0.00001759600,2.92000,4.92000
,,, 0.00001759800,2.96000,4.84000
,,, 0.00001760000,2.96000,5.00000
,,, 0.00001760200,2.96000,4.96000
,,, 0.00001760400,2.92000,5.00000
,,, 0.00001760600,2.92000,4.96000
,,, 0.00001760800,2.96000,4.84000
,,, 0.00001761000,2.96000,4.96000
,,, 0.00001761200,2.96000,4.96000
,,, 0.00001761400,2.92000,5.00000
,,, 0.00001761600,2.92000,4.92000
,,, 0.00001761800,2.96000,4.84000
,,, 0.00001762000,2.96000,5.00000
,,, 0.00001762200,2.96000,4.96000
,,, 0.00001762400,2.92000,5.00000
,,, 0.00001762600,2.92000,4.92000
,,, 0.00001762800,2.96000,4.88000
,,, 0.00001763000,2.96000,5.00000
,,, 0.00001763200,2.96000,4.96000
,,, 0.00001763400,2.92000,5.00000
,,, 0.00001763600,2.88000,4.92000
,,, 0.00001763800,2.92000,4.84000
,,, 0.00001764000,2.96000,4.96000
,,, 0.00001764200,2.96000,4.96000
,,, 0.00001764400,2.92000,5.00000
,,, 0.00001764600,2.92000,4.92000
,,, 0.00001764800,2.96000,4.84000
,,, 0.00001765000,2.96000,5.00000
,,, 0.00001765200,2.96000,4.96000
,,, 0.00001765400,2.92000,5.00000
,,, 0.00001765600,2.92000,4.92000
,,, 0.00001765800,2.96000,4.84000
,,, 0.00001766000,2.96000,4.96000
,,, 0.00001766200,2.96000,4.96000
,,, 0.00001766400,2.92000,5.00000
,,, 0.00001766600,2.92000,4.92000
,,, 0.00001766800,2.96000,4.84000
,,, 0.00001767000,2.96000,4.96000
,,, 0.00001767200,2.96000,4.96000
,,, 0.00001767400,2.96000,5.00000
,,, 0.00001767600,2.92000,4.92000
,,, 0.00001767800,2.96000,4.84000
,,, 0.00001768000,2.96000,5.00000
,,, 0.00001768200,2.96000,4.96000
,,, 0.00001768400,2.96000,5.00000
,,, 0.00001768600,2.92000,4.92000
,,, 0.00001768800,2.96000,4.88000
,,, 0.00001769000,2.96000,5.00000
,,, 0.00001769200,2.96000,4.96000
,,, 0.00001769400,2.96000,5.00000
,,, 0.00001769600,2.92000,4.92000
,,, 0.00001769800,2.96000,4.84000
,,, 0.00001770000,2.96000,5.00000
,,, 0.00001770200,2.96000,4.96000
,,, 0.00001770400,2.92000,5.00000
,,, 0.00001770600,2.92000,4.92000
,,, 0.00001770800,2.92000,4.84000
,,, 0.00001771000,2.96000,5.00000
,,, 0.00001771200,2.96000,4.96000
,,, 0.00001771400,2.96000,5.00000
,,, 0.00001771600,2.92000,4.92000
,,, 0.00001771800,2.96000,4.84000
,,, 0.00001772000,2.96000,4.96000
,,, 0.00001772200,2.96000,5.00000
,,, 0.00001772400,2.92000,5.00000
,,, 0.00001772600,2.92000,4.96000
,,, 0.00001772800,2.96000,4.84000
,,, 0.00001773000,2.96000,5.00000
,,, 0.00001773200,2.96000,4.96000
,,, 0.00001773400,2.96000,5.00000
,,, 0.00001773600,2.92000,4.92000
,,, 0.00001773800,2.96000,4.84000
,,, 0.00001774000,2.96000,4.96000
,,, 0.00001774200,2.96000,4.96000
,,, 0.00001774400,2.92000,5.00000
,,, 0.00001774600,2.92000,4.96000
,,, 0.00001774800,2.96000,4.84000
,,, 0.00001775000,2.96000,5.00000
,,, 0.00001775200,2.96000,4.96000
,,, 0.00001775400,2.96000,5.00000
,,, 0.00001775600,2.92000,4.96000
,,, 0.00001775800,2.96000,4.84000
,,, 0.00001776000,2.96000,5.00000
,,, 0.00001776200,2.96000,4.96000
,,, 0.00001776400,2.92000,5.00000
,,, 0.00001776600,2.92000,4.92000
,,, 0.00001776800,2.92000,4.84000
,,, 0.00001777000,2.96000,5.00000
,,, 0.00001777200,2.96000,4.96000
,,, 0.00001777400,2.96000,5.00000
,,, 0.00001777600,2.92000,4.92000
,,, 0.00001777800,2.96000,4.84000
,,, 0.00001778000,2.96000,4.96000
,,, 0.00001778200,2.96000,4.96000
,,, 0.00001778400,2.92000,5.00000
,,, 0.00001778600,2.92000,4.92000
,,, 0.00001778800,2.96000,4.84000
,,, 0.00001779000,2.96000,5.00000
,,, 0.00001779200,2.96000,4.96000
,,, 0.00001779400,2.96000,5.00000
,,, 0.00001779600,2.92000,4.96000
,,, 0.00001779800,2.96000,4.84000
,,, 0.00001780000,2.96000,5.00000
,,, 0.00001780200,2.96000,5.00000
,,, 0.00001780400,2.96000,5.00000
,,, 0.00001780600,2.92000,4.92000
,,, 0.00001780800,2.96000,4.84000
,,, 0.00001781000,2.96000,5.00000
,,, 0.00001781200,2.96000,4.96000
,,, 0.00001781400,2.92000,5.00000
,,, 0.00001781600,2.92000,4.92000
,,, 0.00001781800,2.96000,4.84000
,,, 0.00001782000,2.96000,5.00000
,,, 0.00001782200,2.96000,4.96000
,,, 0.00001782400,2.92000,5.00000
,,, 0.00001782600,2.92000,4.92000
,,, 0.00001782800,2.96000,4.84000
,,, 0.00001783000,2.96000,5.00000
,,, 0.00001783200,2.96000,4.96000
,,, 0.00001783400,2.92000,5.00000
,,, 0.00001783600,2.92000,4.92000
,,, 0.00001783800,2.96000,4.84000
,,, 0.00001784000,2.96000,4.96000
,,, 0.00001784200,2.96000,4.96000
,,, 0.00001784400,2.92000,5.00000
,,, 0.00001784600,2.92000,4.92000
,,, 0.00001784800,2.96000,4.84000
,,, 0.00001785000,2.96000,4.96000
,,, 0.00001785200,2.96000,4.96000
,,, 0.00001785400,2.92000,5.00000
,,, 0.00001785600,2.92000,4.92000
,,, 0.00001785800,2.96000,4.84000
,,, 0.00001786000,2.96000,5.00000
,,, 0.00001786200,2.96000,4.96000
,,, 0.00001786400,2.92000,5.00000
,,, 0.00001786600,2.88000,4.92000
,,, 0.00001786800,2.92000,4.84000
,,, 0.00001787000,2.96000,5.00000
,,, 0.00001787200,2.96000,4.96000
,,, 0.00001787400,2.96000,5.00000
,,, 0.00001787600,2.92000,4.92000
,,, 0.00001787800,2.96000,4.84000
,,, 0.00001788000,2.96000,5.00000
,,, 0.00001788200,2.96000,4.96000
,,, 0.00001788400,2.92000,5.00000
,,, 0.00001788600,2.92000,4.92000
,,, 0.00001788800,2.92000,4.84000
,,, 0.00001789000,2.96000,5.00000
,,, 0.00001789200,2.96000,4.96000
,,, 0.00001789400,2.92000,5.00000
,,, 0.00001789600,2.92000,4.92000
,,, 0.00001789800,2.92000,4.84000
,,, 0.00001790000,2.92000,4.96000
,,, 0.00001790200,2.96000,4.96000
,,, 0.00001790400,2.92000,5.00000
,,, 0.00001790600,2.92000,4.92000
,,, 0.00001790800,2.96000,4.84000
,,, 0.00001791000,2.96000,5.00000
,,, 0.00001791200,2.96000,5.00000
,,, 0.00001791400,2.96000,5.00000
,,, 0.00001791600,2.92000,4.96000
,,, 0.00001791800,2.92000,4.84000
,,, 0.00001792000,2.96000,4.96000
,,, 0.00001792200,2.96000,4.96000
,,, 0.00001792400,2.96000,5.00000
,,, 0.00001792600,2.92000,4.96000
,,, 0.00001792800,2.96000,4.84000
,,, 0.00001793000,2.96000,5.00000
,,, 0.00001793200,2.96000,4.96000
,,, 0.00001793400,2.96000,5.00000
,,, 0.00001793600,2.92000,4.92000
,,, 0.00001793800,2.96000,4.84000
,,, 0.00001794000,2.92000,4.96000
,,, 0.00001794200,2.96000,4.96000
,,, 0.00001794400,2.92000,5.00000
,,, 0.00001794600,2.92000,4.92000
,,, 0.00001794800,2.96000,4.84000
,,, 0.00001795000,2.96000,5.00000
,,, 0.00001795200,2.96000,4.96000
,,, 0.00001795400,2.92000,5.00000
,,, 0.00001795600,2.92000,4.92000
,,, 0.00001795800,2.92000,4.84000
,,, 0.00001796000,2.96000,5.00000
,,, 0.00001796200,2.96000,5.00000
,,, 0.00001796400,2.92000,5.00000
,,, 0.00001796600,2.92000,4.96000
,,, 0.00001796800,2.96000,4.84000
,,, 0.00001797000,2.96000,5.00000
,,, 0.00001797200,2.96000,4.96000
,,, 0.00001797400,2.96000,5.00000
,,, 0.00001797600,2.92000,4.92000
,,, 0.00001797800,2.92000,4.84000
,,, 0.00001798000,2.92000,5.00000
,,, 0.00001798200,2.96000,4.96000
,,, 0.00001798400,2.96000,5.00000
,,, 0.00001798600,2.92000,4.96000
,,, 0.00001798800,2.96000,4.84000
,,, 0.00001799000,2.96000,5.00000
,,, 0.00001799200,2.96000,4.96000
,,, 0.00001799400,2.96000,5.00000
,,, 0.00001799600,2.92000,4.96000
,,, 0.00001799800,2.92000,4.84000
,,, 0.00001800000,2.96000,5.00000
,,, 0.00001800200,2.96000,5.00000
,,, 0.00001800400,2.96000,5.00000
,,, 0.00001800600,2.92000,4.92000
,,, 0.00001800800,2.96000,4.84000
,,, 0.00001801000,2.96000,5.00000
,,, 0.00001801200,2.96000,4.96000
,,, 0.00001801400,2.96000,5.00000
,,, 0.00001801600,2.92000,4.96000
,,, 0.00001801800,2.92000,4.84000
,,, 0.00001802000,2.92000,5.00000
,,, 0.00001802200,2.96000,5.00000
,,, 0.00001802400,2.92000,5.00000
,,, 0.00001802600,2.92000,4.92000
,,, 0.00001802800,2.96000,4.84000
,,, 0.00001803000,2.96000,5.00000
,,, 0.00001803200,2.96000,4.96000
,,, 0.00001803400,2.92000,5.00000
,,, 0.00001803600,2.92000,4.96000
,,, 0.00001803800,2.96000,4.84000
,,, 0.00001804000,2.96000,5.00000
,,, 0.00001804200,2.96000,4.96000
,,, 0.00001804400,2.92000,5.00000
,,, 0.00001804600,2.92000,4.92000
,,, 0.00001804800,2.96000,4.84000
,,, 0.00001805000,2.96000,4.96000
,,, 0.00001805200,2.96000,4.96000
,,, 0.00001805400,2.92000,5.00000
,,, 0.00001805600,2.88000,4.96000
,,, 0.00001805800,2.96000,4.84000
,,, 0.00001806000,2.96000,4.96000
,,, 0.00001806200,2.96000,4.96000
,,, 0.00001806400,2.92000,5.00000
,,, 0.00001806600,2.92000,4.92000
,,, 0.00001806800,2.96000,4.84000
,,, 0.00001807000,2.96000,5.00000
,,, 0.00001807200,2.96000,4.96000
,,, 0.00001807400,2.92000,5.00000
,,, 0.00001807600,2.92000,4.92000
,,, 0.00001807800,2.96000,4.84000
,,, 0.00001808000,2.96000,5.00000
,,, 0.00001808200,2.96000,4.96000
,,, 0.00001808400,2.92000,5.00000
,,, 0.00001808600,2.92000,4.92000
,,, 0.00001808800,2.92000,4.84000
,,, 0.00001809000,2.92000,5.00000
,,, 0.00001809200,2.96000,4.96000
,,, 0.00001809400,2.92000,5.00000
,,, 0.00001809600,2.92000,4.92000
,,, 0.00001809800,2.92000,4.84000
,,, 0.00001810000,2.96000,5.00000
,,, 0.00001810200,2.96000,4.96000
,,, 0.00001810400,2.92000,5.00000
,,, 0.00001810600,2.92000,4.96000
,,, 0.00001810800,2.96000,4.84000
,,, 0.00001811000,2.96000,5.00000
,,, 0.00001811200,2.96000,4.96000
,,, 0.00001811400,2.92000,5.00000
,,, 0.00001811600,2.92000,4.92000
,,, 0.00001811800,2.96000,4.84000
,,, 0.00001812000,2.96000,5.00000
,,, 0.00001812200,2.96000,4.96000
,,, 0.00001812400,2.92000,5.00000
,,, 0.00001812600,2.92000,4.96000
,,, 0.00001812800,2.96000,4.84000
,,, 0.00001813000,2.96000,5.00000
,,, 0.00001813200,2.96000,4.96000
,,, 0.00001813400,2.92000,5.00000
,,, 0.00001813600,2.92000,4.96000
,,, 0.00001813800,2.92000,4.84000
,,, 0.00001814000,2.96000,5.00000
,,, 0.00001814200,2.96000,5.00000
,,, 0.00001814400,2.96000,5.00000
,,, 0.00001814600,2.92000,4.92000
,,, 0.00001814800,2.96000,4.84000
,,, 0.00001815000,2.96000,5.00000
,,, 0.00001815200,2.96000,4.96000
,,, 0.00001815400,2.92000,5.00000
,,, 0.00001815600,2.92000,4.92000
,,, 0.00001815800,2.92000,4.84000
,,, 0.00001816000,2.96000,5.00000
,,, 0.00001816200,2.96000,4.96000
,,, 0.00001816400,2.96000,5.00000
,,, 0.00001816600,2.92000,4.96000
,,, 0.00001816800,2.96000,4.84000
,,, 0.00001817000,2.96000,5.00000
,,, 0.00001817200,2.96000,4.96000
,,, 0.00001817400,2.92000,5.00000
,,, 0.00001817600,2.92000,4.96000
,,, 0.00001817800,2.96000,4.84000
,,, 0.00001818000,2.96000,4.96000
,,, 0.00001818200,2.96000,4.96000
,,, 0.00001818400,2.92000,5.00000
,,, 0.00001818600,2.92000,4.92000
,,, 0.00001818800,2.96000,4.84000
,,, 0.00001819000,2.96000,4.96000
,,, 0.00001819200,2.96000,4.96000
,,, 0.00001819400,2.92000,5.00000
,,, 0.00001819600,2.92000,4.96000
,,, 0.00001819800,2.96000,4.84000
,,, 0.00001820000,2.96000,5.00000
,,, 0.00001820200,2.96000,5.00000
,,, 0.00001820400,2.96000,5.00000
,,, 0.00001820600,2.92000,4.92000
,,, 0.00001820800,2.96000,4.84000
,,, 0.00001821000,2.96000,5.00000
,,, 0.00001821200,2.96000,4.96000
,,, 0.00001821400,2.92000,5.00000
,,, 0.00001821600,2.92000,4.96000
,,, 0.00001821800,2.92000,4.84000
,,, 0.00001822000,2.96000,4.96000
,,, 0.00001822200,2.96000,4.96000
,,, 0.00001822400,2.92000,5.00000
,,, 0.00001822600,2.92000,4.92000
,,, 0.00001822800,2.96000,4.84000
,,, 0.00001823000,2.96000,5.00000
,,, 0.00001823200,2.96000,4.96000
,,, 0.00001823400,2.96000,5.00000
,,, 0.00001823600,2.92000,4.96000
,,, 0.00001823800,2.92000,4.84000
,,, 0.00001824000,2.96000,5.00000
,,, 0.00001824200,2.96000,4.96000
,,, 0.00001824400,2.96000,5.00000
,,, 0.00001824600,2.92000,4.92000
,,, 0.00001824800,2.92000,4.84000
,,, 0.00001825000,2.96000,5.00000
,,, 0.00001825200,2.96000,4.96000
,,, 0.00001825400,2.96000,5.00000
,,, 0.00001825600,2.92000,4.92000
,,, 0.00001825800,2.96000,4.84000
,,, 0.00001826000,2.96000,4.96000
,,, 0.00001826200,2.96000,4.96000
,,, 0.00001826400,2.92000,5.00000
,,, 0.00001826600,2.88000,4.92000
,,, 0.00001826800,2.96000,4.84000
,,, 0.00001827000,2.96000,5.00000
,,, 0.00001827200,2.96000,5.00000
,,, 0.00001827400,2.96000,5.00000
,,, 0.00001827600,2.92000,4.92000
,,, 0.00001827800,2.96000,4.84000
,,, 0.00001828000,2.96000,5.00000
,,, 0.00001828200,2.96000,4.96000
,,, 0.00001828400,2.96000,5.00000
,,, 0.00001828600,2.92000,4.92000
,,, 0.00001828800,2.92000,4.84000
,,, 0.00001829000,2.96000,5.00000
,,, 0.00001829200,2.96000,5.00000
,,, 0.00001829400,2.96000,5.00000
,,, 0.00001829600,2.92000,4.96000
,,, 0.00001829800,2.96000,4.88000
,,, 0.00001830000,2.96000,5.00000
,,, 0.00001830200,2.96000,4.96000
,,, 0.00001830400,2.92000,5.00000
,,, 0.00001830600,2.92000,4.92000
,,, 0.00001830800,2.96000,4.84000
,,, 0.00001831000,2.96000,5.00000
,,, 0.00001831200,2.96000,4.96000
,,, 0.00001831400,2.92000,5.00000
,,, 0.00001831600,2.92000,4.96000
,,, 0.00001831800,2.96000,4.84000
,,, 0.00001832000,2.96000,5.00000
,,, 0.00001832200,2.96000,5.00000
,,, 0.00001832400,2.92000,5.00000
,,, 0.00001832600,2.92000,4.92000
,,, 0.00001832800,2.96000,4.84000
,,, 0.00001833000,2.96000,5.00000
,,, 0.00001833200,2.96000,4.96000
,,, 0.00001833400,2.92000,5.00000
,,, 0.00001833600,2.92000,4.92000
,,, 0.00001833800,2.96000,4.84000
,,, 0.00001834000,2.96000,5.00000
,,, 0.00001834200,2.96000,5.00000
,,, 0.00001834400,2.92000,5.00000
,,, 0.00001834600,2.92000,4.92000
,,, 0.00001834800,2.96000,4.84000
,,, 0.00001835000,2.96000,5.00000
,,, 0.00001835200,2.96000,4.96000
,,, 0.00001835400,2.92000,5.00000
,,, 0.00001835600,2.92000,4.92000
,,, 0.00001835800,2.96000,4.84000
,,, 0.00001836000,2.96000,5.00000
,,, 0.00001836200,2.96000,4.96000
,,, 0.00001836400,2.96000,5.00000
,,, 0.00001836600,2.92000,4.92000
,,, 0.00001836800,2.96000,4.84000
,,, 0.00001837000,2.96000,4.96000
,,, 0.00001837200,2.96000,4.96000
,,, 0.00001837400,2.92000,5.00000
,,, 0.00001837600,2.92000,4.96000
,,, 0.00001837800,2.96000,4.84000
,,, 0.00001838000,2.96000,4.96000
,,, 0.00001838200,2.96000,4.96000
,,, 0.00001838400,2.92000,5.00000
,,, 0.00001838600,2.92000,4.96000
,,, 0.00001838800,2.96000,4.84000
,,, 0.00001839000,2.96000,4.96000
,,, 0.00001839200,2.96000,4.96000
,,, 0.00001839400,2.92000,5.00000
,,, 0.00001839600,2.92000,4.96000
,,, 0.00001839800,2.96000,4.84000
,,, 0.00001840000,2.96000,5.00000
,,, 0.00001840200,2.96000,4.96000
,,, 0.00001840400,2.96000,5.00000
,,, 0.00001840600,2.96000,4.96000
,,, 0.00001840800,2.96000,4.84000
,,, 0.00001841000,2.96000,5.00000
,,, 0.00001841200,2.96000,4.96000
,,, 0.00001841400,2.96000,5.00000
,,, 0.00001841600,2.92000,4.92000
,,, 0.00001841800,2.96000,4.84000
,,, 0.00001842000,2.96000,4.96000
,,, 0.00001842200,2.96000,4.96000
,,, 0.00001842400,2.96000,5.00000
,,, 0.00001842600,2.92000,4.96000
,,, 0.00001842800,2.92000,4.84000
,,, 0.00001843000,2.96000,4.96000
,,, 0.00001843200,2.96000,4.96000
,,, 0.00001843400,2.92000,5.00000
,,, 0.00001843600,2.92000,4.96000
,,, 0.00001843800,2.96000,4.84000
,,, 0.00001844000,2.92000,5.00000
,,, 0.00001844200,2.96000,4.96000
,,, 0.00001844400,2.96000,5.00000
,,, 0.00001844600,2.92000,4.92000
,,, 0.00001844800,2.96000,4.84000
,,, 0.00001845000,2.96000,5.00000
,,, 0.00001845200,2.96000,4.96000
,,, 0.00001845400,2.92000,5.00000
,,, 0.00001845600,2.92000,4.92000
,,, 0.00001845800,2.96000,4.84000
,,, 0.00001846000,2.92000,5.00000
,,, 0.00001846200,2.96000,4.96000
,,, 0.00001846400,2.96000,5.00000
,,, 0.00001846600,2.92000,4.96000
,,, 0.00001846800,2.96000,4.84000
,,, 0.00001847000,2.96000,5.00000
,,, 0.00001847200,2.96000,4.96000
,,, 0.00001847400,2.92000,5.00000
,,, 0.00001847600,2.92000,4.96000
,,, 0.00001847800,2.96000,4.84000
,,, 0.00001848000,2.96000,5.00000
,,, 0.00001848200,2.96000,4.96000
,,, 0.00001848400,2.96000,5.00000
,,, 0.00001848600,2.92000,4.92000
,,, 0.00001848800,2.96000,4.84000
,,, 0.00001849000,2.96000,5.00000
,,, 0.00001849200,2.96000,4.96000
,,, 0.00001849400,2.96000,5.00000
,,, 0.00001849600,2.96000,4.92000
,,, 0.00001849800,2.96000,4.84000
,,, 0.00001850000,2.96000,5.00000
,,, 0.00001850200,2.96000,4.96000
,,, 0.00001850400,2.96000,5.00000
,,, 0.00001850600,2.92000,4.92000
,,, 0.00001850800,2.96000,4.84000
,,, 0.00001851000,2.96000,5.00000
,,, 0.00001851200,2.96000,4.96000
,,, 0.00001851400,2.96000,5.00000
,,, 0.00001851600,2.92000,4.92000
,,, 0.00001851800,2.96000,4.84000
,,, 0.00001852000,2.96000,5.00000
,,, 0.00001852200,2.96000,4.96000
,,, 0.00001852400,2.96000,5.00000
,,, 0.00001852600,2.92000,4.96000
,,, 0.00001852800,2.92000,4.84000
,,, 0.00001853000,2.96000,5.00000
,,, 0.00001853200,2.96000,4.96000
,,, 0.00001853400,2.92000,5.00000
,,, 0.00001853600,2.92000,4.92000
,,, 0.00001853800,2.92000,4.84000
,,, 0.00001854000,2.96000,5.00000
,,, 0.00001854200,2.96000,4.96000
,,, 0.00001854400,2.92000,5.00000
,,, 0.00001854600,2.92000,4.96000
,,, 0.00001854800,2.96000,4.84000
,,, 0.00001855000,2.96000,5.00000
,,, 0.00001855200,2.96000,4.96000
,,, 0.00001855400,2.96000,5.00000
,,, 0.00001855600,2.92000,4.92000
